"id","title","publish_date","source_url","created_at"
"004f445c-fc11-176f-a386-f498c6060d2d","【政府采购】关于简化政府采购供应商资格审查有关事项的通知","2024-12-11","https://www.shggzy.com/shzchb/8116598","16/11/2025 12:34:07"
"00973dd5-44e2-4508-7359-730b32e022a7","国务院办公厅关于引导农村产权流转交易市场健康发展的意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063187","16/11/2025 12:34:07"
"00f01354-5a59-1767-1f23-5a7017e87076","最高人民法院关于审理涉及农村集体土地行政案件若干问题的规定","2024-10-23","https://www.shggzy.com/gjzcfg/8063189","16/11/2025 12:34:07"
"00fd2021-d593-fcec-ab16-276c0d2644c9","【技术交易】上海技术交易所风险控制暂行规定","2024-12-31","https://www.shggzy.com/shzchb/8070488","16/11/2025 12:34:07"
"01996974-6092-9bff-0013-76debd6809bf","上海市公共资源交易中心隔夜评标操作指引 （试行）","2024-10-28","https://www.shggzy.com/zxzdgz/8068757","16/11/2025 12:34:07"
"02ab688d-385d-1526-2ad0-b6403d02b633","中共中央办公厅、国务院办公厅印发《关于引导农村土地经营权有序流转发展农业适度规模经营的意见》","2024-10-24","https://www.shggzy.com/gjzcfg/8064411","16/11/2025 12:34:06"
"04939387-93c6-adce-b13e-ca28138d527b","必须招标的工程项目规定","2018-06-01","https://www.shggzy.com/zhfggz/231508","16/11/2025 12:34:07"
"05782903-c235-6e30-d9cb-b419805019a9","中华人民共和国招标投标法实施条例","2022-12-10","https://www.shggzy.com/zhfgfg/496926","16/11/2025 12:34:06"
"0837e034-0481-2cf6-7763-2cf05920f86d","政府采购信息发布管理办法","2024-10-23","https://www.shggzy.com/gjzcfg/8063452","16/11/2025 12:34:07"
"08f3fb6d-77c0-f39d-7726-ac2827e7fe81","国务院关于建立完善守信联合激励和失信联合惩戒制度加快推进社会诚信建设的指导意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063420","16/11/2025 12:34:07"
"094a044d-f900-4d3e-fdbe-5b54f6ce3181","【国有产权】关于印发《上海市产权交易场所管理实施办法（暂行）》的通知","2024-12-11","https://www.shggzy.com/shzchb/8116567","16/11/2025 12:34:07"
"0970006b-3eff-5a40-386e-99a63d670254","事业单位国有资产管理暂行办法","2020-12-10","https://www.shggzy.com/zhfggz/231515","16/11/2025 12:34:06"
"09ec4dae-796f-479e-7998-cec39fee421a","中华人民共和国文物保护法","2020-12-10","https://www.shggzy.com/zhfgfl/231488","16/11/2025 12:34:07"
"0bf95c6e-7cbb-f3bb-7924-9b2c948d1cd6","危险性较大的分部分项工程安全管理规定","2024-10-23","https://www.shggzy.com/gjzcfg/8063287","16/11/2025 12:34:07"
"0c27a348-45d2-5dd8-9ba3-f340d19f6178","农业部关于印发《农村土地经营权流转交易市场运行规范(试行)》的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063216","16/11/2025 12:34:07"
"0eb124ac-80db-996c-4419-128f6aadeb78","招标拍卖挂牌出让国有建设用地使用权规定","2024-10-23","https://www.shggzy.com/gjzcfg/8063461","16/11/2025 12:34:07"
"0f494c96-e758-2a8b-4678-543c472de8fe","国家发展和改革委员会、工业和信息化部、住房和城乡建设部等关于进一步规范电子招标投标系统建设运营的通知","2014-08-25","https://www.shggzy.com/zhfgwj/231521","16/11/2025 12:34:07"
"0f532993-d395-81ae-be47-592ae59c51bd","司法部关于印发《招标投标公证程序细则》的通知","2020-12-10","https://www.shggzy.com/zhfgwj/231533","16/11/2025 12:34:06"
"108cbd46-78ee-b89c-3ea1-2c393d110697","最高人民法院关于国有土地开荒后用于农耕的土地使用权转让合同纠纷案件如何适用法律问题的批复","2020-12-10","https://www.shggzy.com/zhfgfl/231492","16/11/2025 12:34:07"
"112aae30-d5c1-74dd-8d08-ff4fe890ca53","【建设工程】关于本市房屋建筑和市政工程施工项目推行电子招标投标的通知","2024-11-07","https://www.shggzy.com/shzchb/8082132","16/11/2025 12:34:07"
"122e66d8-91c4-8dab-55d7-32d0bc71872c","【政府采购】关于转发财政部《关于进一步加大政府采购支持中小企业力度的通知》的通知","2024-12-11","https://www.shggzy.com/shzchb/8116597","16/11/2025 12:34:07"
"12a58cf5-c74e-5957-060a-7d55e735e1cc","国务院关于印发《深入实施以人为本的  新型城镇化战略五年行动计划》的通知","2024-10-29","https://www.shggzy.com/gjzcfg/8070660","16/11/2025 12:34:07"
"12ea4ac9-949d-0603-c8ac-28e955d9b59d","事业单位国有资产管理暂行办法","2024-10-23","https://www.shggzy.com/gjzcfg/8063284","16/11/2025 12:34:07"
"1394536a-aa46-bd3a-56e3-2a950ef55912","【国有产权】市国资委关于延长上海市产权交易场所管理实施办法(暂行)有效期的通知","2025-02-11","https://www.shggzy.com/shzchb/8159692","16/11/2025 12:34:07"
"14d862bc-c1f3-4f34-1d13-470aa4f069df","上海市公共资源场内交易信用记分管理办法（试行）","2024-05-11","https://www.shggzy.com/zhfgwj/7883835","16/11/2025 12:34:06"
"15378b78-d07b-ffa6-fcac-8d3750190ed3","【建设工程】关于加强本市公路养护工程管理 进一步推动优化营商环境政策落实的通知","2024-11-07","https://www.shggzy.com/shzchb/8082131","16/11/2025 12:34:07"
"15f905a7-bf77-704e-b3eb-84135d7da510","评标专家和评标专家库管理暂行办法","2024-10-23","https://www.shggzy.com/gjzcfg/8063278","16/11/2025 12:34:07"
"179f8dce-7f04-80a9-51b8-2358382c0cc8","中华人民共和国政府采购法实施条例","2015-01-30","https://www.shggzy.com/zhfgfg/231502","16/11/2025 12:34:07"
"18fb3568-f22a-7244-d4d6-e465f3c21a8f","招标公告和公示信息发布管理办法","2017-11-23","https://www.shggzy.com/zhfggz/231504","16/11/2025 12:34:07"
"1923bff4-05b2-4a7d-a3f5-b3566e0fa0fd","工业和信息化部、国家统计局、国家发展和改革委员会、财政部关于印发中小企业划型标准规定的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063458","16/11/2025 12:34:07"
"1bb00ebe-ced8-4591-605c-296e6f10d909","【综合管理】上海市人民政府关于同意上海市公共资源交易平台升级改造工作方案的批复","2025-02-10","https://www.shggzy.com/shzchb/8159005","16/11/2025 12:34:07"
"1ca62667-7226-be5e-fb6c-75df5b0f0760","【建设工程】工程总承包电子招标投标应用指南","2024-12-31","https://www.shggzy.com/shzchb/8070457","16/11/2025 12:34:07"
"1fc3c08b-50ae-8029-4f3d-d0a93079e36b","农业部、中央农村工作领导小组办公室、财政部等关于认真做好农村土地承包经营权确权登记颁证工作的意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063217","16/11/2025 12:34:07"
"1fd9308a-e574-041f-9c93-8256876440d3","国有资产评估管理若干问题的规定","2024-10-23","https://www.shggzy.com/gjzcfg/8063490","16/11/2025 12:34:07"
"213f62b4-63d9-26a9-73a8-4788ac3fcbc2","【建设工程】设计电子招标投标应用指南","2024-12-31","https://www.shggzy.com/shzchb/8070460","16/11/2025 12:34:07"
"21682f5b-a361-fb10-5b74-b8e23f682583","财政部、建设部关于印发《建设工程价款结算暂行办法》的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063479","16/11/2025 12:34:07"
"23bbd2e0-8eb5-14dc-6406-b8e2b39aaaa8","【建设工程】上海市住房和城乡建设管理委员会 关于印发《上海市建设项目工程总承包 管理办法》的通知","2024-11-07","https://www.shggzy.com/shzchb/8082155","16/11/2025 12:34:07"
"250760db-2844-5a90-7143-f22beed40030","中国银保监会办公厅关于做好2020年银行业保险业服务“三农”领域重点工作的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063211","16/11/2025 12:34:07"
"25bb209e-5d0d-76f0-0690-558a5660f8f2","关于印发《上海市公共资源交易中心公共服务清单 （2024年版）》的通知","2024-10-31","https://www.shggzy.com/zhfgwj/8074045","16/11/2025 12:34:06"
"25d7d9a5-229b-0434-a6bb-d22da468359e","国务院关于促进市场公平竞争维护市场正常秩序的若干意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063422","16/11/2025 12:34:07"
"270568f6-b7f9-437c-ea69-9021954a7746","【政府采购】上海市政府采购实施办法","2024-12-11","https://www.shggzy.com/shzchb/8116578","16/11/2025 12:34:07"
"280bfd2b-20b3-5191-f18d-b50b6bfd5ebb","【综合管理】上海市公共资源交易中心隔夜评标操作指引（试行）","2024-12-31","https://www.shggzy.com/shzchb/8071055","16/11/2025 12:34:07"
"283ec9b5-d8c2-0437-f5a1-150a82be9e9d","公共资源交易平台管理暂行办法","2016-06-24","https://www.shggzy.com/zhfggz/231503","16/11/2025 12:34:07"
"285592c7-1033-5824-43c6-ad43288930f1","【技术交易】上海技术交易所交易暂行规则操作细则","2024-12-31","https://www.shggzy.com/shzchb/8070469","16/11/2025 12:34:07"
"289a22ad-89ad-7e7e-ec84-ead28bde2775","上海市公共资源交易中心交易活动实施办法（试行）","2024-12-31","https://www.shggzy.com/shzchb/8071056","16/11/2025 12:34:07"
"292fdfbf-c18d-92ab-492b-e9338b01f3b6","中华人民共和国电子签名法","2020-12-10","https://www.shggzy.com/zhfgfl/231477","16/11/2025 12:34:07"
"294c205d-c19b-7733-5265-4bb9bda7a923","国土资源部关于加强房地产用地供应和监管有关问题的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063401","16/11/2025 12:34:07"
"2a0cf64c-a412-36b7-f39b-9541f56fae3a","国务院国有资产监督管理委员会关于印发《企业国有产权交易操作规则》的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063311","16/11/2025 12:34:07"
"2a1b2d3b-98da-ad8f-6482-303985204861","【建设工程】上海市建设工程招标投标管理办法","2024-11-05","https://www.shggzy.com/shzchb/8078566","16/11/2025 12:34:07"
"2b55e0e1-4bdb-56d1-3add-635ddad67715","交易目录","2024-12-31","https://www.shggzy.com/shzchb/8137165","16/11/2025 12:34:07"
"2b737998-84ab-7785-1f9e-24bf01f1b610","【建设工程】上海市在沪建筑业企业信用评价管理办法","2024-11-18","https://www.shggzy.com/shzchb/8092731","16/11/2025 12:34:07"
"2c2a4808-a62a-3a4b-ea13-ec77ca06d335","财政部、发展改革委关于印发节能产品政府采购品目清单的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063431","16/11/2025 12:34:07"
"2d7a739b-ef37-12f5-7d90-54d64a9dfabb","《评标专家和评标专家库管理办法》 2024年第26号令","2024-10-20","https://www.shggzy.com/zhfgwj/8058135","16/11/2025 12:34:06"
"2f6f13fb-cc72-78c3-38e1-80fb8469c9ef","【建设工程】上海市水利工程施工招标评标办法","2024-11-18","https://www.shggzy.com/shzchb/8092706","16/11/2025 12:34:07"
"2fc948f4-8b50-adec-18d7-0e67ea4258c2","【建设工程】上海市住房和城乡建设管理委员会关于进一步加强本市建设工程招标投标监管治理打击违法行为的","2024-11-05","https://www.shggzy.com/shzchb/8078573","16/11/2025 12:34:07"
"300eb362-a54a-d72d-c12c-6c2c9287398b","关于印发《上海市公共资源交易规则目录（2023年版）》的通知","2024-10-23","https://www.shggzy.com/shzchb/8063782","16/11/2025 12:34:07"
"30aab9f2-ab14-8753-571e-f93b55867e06","拍卖管理办法","2024-10-23","https://www.shggzy.com/gjzcfg/8063281","16/11/2025 12:34:07"
"31ead857-b88d-00ba-26ab-3f34783cce93","中华人民共和国土地管理法实施条例","2011-01-08","https://www.shggzy.com/zhfgfg/231501","16/11/2025 12:34:07"
"32f9b693-3f20-04db-a425-30222fcae678","国家发展和改革委员会、工业和信息化部、住房和城乡建设部等关于进一步规范电子招标投标系统建设运营的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063501","16/11/2025 12:34:07"
"334f9f47-1194-e6ac-d61b-7780a790cbb9","【综合管理】关于印发《市公共资源交易平台与财政国库集中支付平台对接方案》的通知","2025-02-10","https://www.shggzy.com/shzchb/8159015","16/11/2025 12:34:07"
"33a2d795-e407-3f39-5efe-c15d2b818a52","【技术交易】上技所企业技术采购细则","2024-12-31","https://www.shggzy.com/shzchb/8070487","16/11/2025 12:34:07"
"33ecc5e5-a8a7-0082-c4e2-45f8ba87aa56","招标公告和公示信息发布管理办法","2024-10-23","https://www.shggzy.com/gjzcfg/8063275","16/11/2025 12:34:07"
"347483bc-4c69-664e-f531-d126a01b3745","国务院办公厅关于加强和改进企业国有资产监督防止国有资产流失的意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063372","16/11/2025 12:34:06"
"353c2e5d-68bf-e79a-982a-84a3c575444d","国务院办公厅关于加快转变农业发展方式的意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063191","16/11/2025 12:34:07"
"35d91283-95b4-ae34-f4be-f54900be3710","【建设工程】上海市住房和城乡建设管理委员会 关于加强招标人主体责任 健全和完善工程 建设项目招标投标","2024-11-07","https://www.shggzy.com/shzchb/8082143","16/11/2025 12:34:07"
"3623f8e1-ef64-41a0-e912-6b879b95c0f2","财政部关于进一步加强政府采购需求和履约验收管理的指导意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063446","16/11/2025 12:34:07"
"364fc544-482a-b2cb-20fd-164c5bebfc37","【建设工程】监理电子招标投标应用指南","2024-12-31","https://www.shggzy.com/shzchb/8070458","16/11/2025 12:34:07"
"36ecc9ac-507a-4ee5-19bc-65f12eefc49b","【机电设备】关于有序推进本市机电设备国内招标交易电子化有关事项的通知","2024-12-11","https://www.shggzy.com/shzchb/8116654","16/11/2025 12:34:07"
"3700fd8b-59e3-093c-082e-cddeed966dc7","优化营商环境条例","2024-10-23","https://www.shggzy.com/gjzcfg/8063254","16/11/2025 12:34:07"
"378c307f-d9bb-197e-127d-e0ed42c1636f","【综合采购】上海市公共资源交易中心评标（评审）专家信用记分评估标准（试行）","2024-10-28","https://www.shggzy.com/zxzdgz/8068689","16/11/2025 12:34:07"
"37afe044-6b6b-47b3-c53c-942885c3fc31","【综合管理】上海市深化公共资源“一网交易”改革 三年行动方案（2024-2026年）","2025-02-10","https://www.shggzy.com/shzchb/8159022","16/11/2025 12:34:07"
"37d78c1e-2f94-c419-a40b-228538b09c8a","国务院办公厅关于推进公共资源配置领域政府信息公开的意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063504","16/11/2025 12:34:07"
"37fabe51-8194-100d-184a-ba546f256745","财政部关于政府采购竞争性磋商采购方式管理暂行办法有关问题的补充通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063424","16/11/2025 12:34:07"
"38885e70-8ee6-85c0-95dc-e1d8f69c170b","【建设工程】上海市住房和城乡建设管理委员会关于在建设工程招标投标中使用在沪建筑业企业信用评价结果","2024-11-07","https://www.shggzy.com/shzchb/8082137","16/11/2025 12:34:07"
"393e2a77-52bb-2e0a-f634-d365d46e64bf","拍卖监督管理办法","2020-12-10","https://www.shggzy.com/zhfggz/231512","16/11/2025 12:34:06"
"3b4371ba-a259-1f51-c172-15d4386da001","财政部办公厅关于印发《政府采购公告和公示信息格式规范(2020年版)》的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063423","16/11/2025 12:34:07"
"3b66a6d8-305c-9e47-74ef-41279b6ed121","国务院国有资产监督管理委员会关于印发《国家出资企业产权登记管理工作指引》的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063308","16/11/2025 12:34:07"
"3be282a8-de9b-4001-68d5-80c93c611a09","【土地交易】关于印发《上海市国有建设用地使用权招标拍卖挂牌出让业务流程及操作规范》的通知","2024-12-31","https://www.shggzy.com/shzchb/8070696","16/11/2025 12:34:07"
"3bfec9f2-6a8b-3779-ac36-1396aa4159eb","中华人民共和国公司法","2020-12-10","https://www.shggzy.com/zhfgfl/231478","16/11/2025 12:34:07"
"3c04254b-e504-e599-d359-0ee3860579ae","【综合管理】关于印发《上海市公共资源场内交易信用记分管理办法（试行）》的通知","2025-02-10","https://www.shggzy.com/shzchb/8159023","16/11/2025 12:34:07"
"3c8e4ecf-0bc2-2d00-484d-95a72c30227e","中华人民共和国政府采购法实施条例","2024-10-23","https://www.shggzy.com/gjzcfg/8063251","16/11/2025 12:34:07"
"3ca1ba13-8d68-61d5-947c-f342fc2c9eeb","国土资源部关于严格落实房地产用地调控政策促进土地市场健康发展有关问题的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063393","16/11/2025 12:34:07"
"3cc538e9-38fe-3d02-2141-d73a8f47c250","行政单位国有资产管理暂行办法","2024-10-23","https://www.shggzy.com/gjzcfg/8063482","16/11/2025 12:34:07"
"3d8f7523-4146-a6bf-21e7-8e6d189a041a","最高人民法院关于审理与企业改制相关的民事纠纷案件若干问题的规定","2024-10-23","https://www.shggzy.com/gjzcfg/8063220","16/11/2025 12:34:07"
"3e499916-c1dd-17f3-5e69-07d9ced9032b","【拍卖服务】上海市人民政府关于延长《上海市交易场所管理暂行办法》有效期的通知","2025-02-10","https://www.shggzy.com/shzchb/8158998","16/11/2025 12:34:07"
"3e70a55c-4c88-33e6-d2a6-ad90947d1c00","企业国有资产监督管理暂行条例","2024-10-23","https://www.shggzy.com/gjzcfg/8063262","16/11/2025 12:34:07"
"4026a09d-6405-a32e-e976-1f42972484d5","关于印发《市公共资源交易平台与财政国库集中支付平台对接方案》的通知","2021-03-19","https://www.shggzy.com/zhfgwj/7788202","16/11/2025 12:34:06"
"4177cea9-68cd-5f60-e8ff-bd9242bf89f7","【综合采购】上海市公共资源交易中心中介机构和中介机构从业人员信用记分评估标准（试行）","2024-10-28","https://www.shggzy.com/zxzdgz/8068688","16/11/2025 12:34:07"
"4223156a-99ae-9d9a-1bbb-19dae2979a96","【建设工程】上海市人民政府办公厅关于印发《上海市应急抢险救灾工程建设管理办法》的通知","2024-11-05","https://www.shggzy.com/shzchb/8078567","16/11/2025 12:34:07"
"435e7430-3e03-545f-ab40-df9a4ccce867","【拍卖服务】上海市公共资源拍卖中心运行管理制度","2024-12-11","https://www.shggzy.com/shzchb/8116607","16/11/2025 12:34:07"
"44e94bc9-a2c3-8430-2cc8-dc41dd88c2b6","【综合管理】上海市公共资源交易整合共享工作协调机制关于同意在上海联合产权交易所加挂上海市公共资源","2025-02-10","https://www.shggzy.com/shzchb/8159014","16/11/2025 12:34:07"
"455b3b20-d654-fa1a-c61b-d2c3d9245741","【国有产权】关于本市企业国有产权置换有关事项的通知","2024-12-11","https://www.shggzy.com/shzchb/8116568","16/11/2025 12:34:07"
"4590a69e-0ddc-fabc-3056-da7c865db82d","最高人民法院关于审理涉及农村土地承包经营纠纷调解仲裁案件适用法律若干问题的解释","2020-12-10","https://www.shggzy.com/zhfgfl/231495","16/11/2025 12:34:07"
"45ad7bf9-2984-8de0-4869-ef034b57154f","【建设工程】关于调整本市建设工程规费项目设置等相关事项的通知","2024-11-18","https://www.shggzy.com/shzchb/8092718","16/11/2025 12:34:07"
"46768969-4788-32da-f8c0-6806dbd8046a","上海市公共资源交易中心进场交易服务费收费标准","2025-02-11","https://www.shggzy.com/zxzdgz/8159699","16/11/2025 12:34:07"
"46df4d2e-20a4-2185-441f-fe790c3da16c","国务院办公厅转发国务院国有资产监督管理委员会关于规范国有企业改制工作意见的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063312","16/11/2025 12:34:07"
"47db1d15-c660-4e88-e11f-ad534f8c924b","【技术交易】上海技术交易所技术许可细则","2024-12-31","https://www.shggzy.com/shzchb/8070486","16/11/2025 12:34:07"
"48105815-fe35-ee04-f85c-3be434294a38","工程建设项目货物招标投标办法","2020-11-12","https://www.shggzy.com/zhfggz/231507","16/11/2025 12:34:07"
"4a089767-f81f-57e9-2d68-6feff640edf4","【土地交易】上海市土地使用权出让办法","2024-12-11","https://www.shggzy.com/shzchb/8116479","16/11/2025 12:34:07"
"4a7008a0-5cf4-2e83-9f39-41bb3746d827","中华人民共和国招标投标法","2024-10-23","https://www.shggzy.com/gjzcfg/8063183","16/11/2025 12:34:07"
"4b16ea7d-5f78-9d58-af31-a8d7d0bea8d9","最高人民法院关于审理涉及农村土地承包纠纷案件适用法律问题的解释","2020-12-10","https://www.shggzy.com/zhfgfl/231496","16/11/2025 12:34:06"
"4b73eda3-ec0e-e96d-894f-5a0125048f5c","上海市公共资源交易整合共享工作协调机制关于同意在上海联合产权交易所加挂上海市公共资源交易中心牌子的批复","2020-12-09","https://www.shggzy.com/zhfgwj/7788209","16/11/2025 12:34:07"
"4c9b5733-b215-cccc-ffba-83b1e9f603e5","交通运输行政执法程序规定","2024-10-23","https://www.shggzy.com/gjzcfg/8063329","16/11/2025 12:34:07"
"4ccef8e8-931c-bf94-6348-627ba48a1666","【拍卖服务】上海市商务委等七部门关于印发 《上海市公共资源拍卖管理办法》的通知","2024-12-11","https://www.shggzy.com/shzchb/8116606","16/11/2025 12:34:07"
"4cfe51b8-2bb0-67ca-7368-b0279955e7fa","电子招标投标办法","2024-10-23","https://www.shggzy.com/gjzcfg/8063279","16/11/2025 12:34:07"
"4da4307e-aacd-fa12-9d2d-488eda313792","国务院关于开展农村承包土地的经营权和农民住房财产权抵押贷款试点的指导意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063252","16/11/2025 12:34:07"
"4da9982e-f155-278f-c2f8-9ee77033c35a","财政部关于进一步规范政府采购评审工作有关问题的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063477","16/11/2025 12:34:07"
"4f62d25a-1dde-d9e9-1671-f9c820641c36","中华人民共和国拍卖法","2020-12-10","https://www.shggzy.com/zhfgfl/231485","16/11/2025 12:34:07"
"500c243d-c73a-f336-47ba-b0779e7c0757","财政部关于印发《政府采购进口产品管理办法》的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063453","16/11/2025 12:34:07"
"501f192f-d064-853c-e0ab-05f7f79e14ac","住房和城乡建设部等部门关于加快推进房屋建筑和市政基础设施工程实行工程担保制度的指导意见","2024-10-23","https://www.shggzy.com/gjzcfg/8063491","16/11/2025 12:34:07"
"50e10f9a-98b7-cf19-a1a6-9db792381ff8","【土地交易】上海市土地交易市场管理办法","2024-12-11","https://www.shggzy.com/shzchb/8116483","16/11/2025 12:34:07"
"5110fb6a-1756-6e2b-20ea-593c1f1b0ff1","中华人民共和国土地管理法实施条例","2024-10-23","https://www.shggzy.com/gjzcfg/8063249","16/11/2025 12:34:07"
"512fee49-fb79-d1cd-3eb8-1f4c8c4c0684","上海市公共资源交易中心交易见证服务细则（试行）","2024-12-31","https://www.shggzy.com/shzchb/8071057","16/11/2025 12:34:07"
"5188606f-68cf-f77f-a8fb-0355556a9495","中华人民共和国企业国有资产法","2024-10-23","https://www.shggzy.com/gjzcfg/8063177","16/11/2025 12:34:07"
"52743e23-6101-64fd-f5b4-91880b299c89","【综合管理】关于印发《上海市公共资源交易平台服务标准（试行）》的通知","2025-02-10","https://www.shggzy.com/shzchb/8159010","16/11/2025 12:34:07"
"53e91d1f-152a-f73e-9c8f-0e67b5e72e25","国务院关于印发社会信用体系建设规划纲要（2014-2020年）的通知","2024-10-23","https://www.shggzy.com/gjzcfg/8063419","16/11/2025 12:34:07"
"548c91e5-4519-59b3-86d3-911ec50b326d","平台目录","2024-12-31","https://www.shggzy.com/shzchb/8063781","16/11/2025 12:34:07"
"54a99a03-c154-9d90-2ddb-7e5e7cf94dc4","上海市公共资源交易平台总分平台赋能清单","2025-02-11","https://www.shggzy.com/zxzdgz/8159720","16/11/2025 12:34:07"
"55edc17a-33c8-ec14-4606-8dabc36c115e","中华人民共和国拍卖法","2024-10-23","https://www.shggzy.com/gjzcfg/8063180","16/11/2025 12:34:07"
"562e36fc-9e93-fb4a-8840-7af41c286057","公路工程建设项目招标投标管理办法","2024-10-23","https://www.shggzy.com/gjzcfg/8063289","16/11/2025 12:34:07"
"57134dcb-5617-3bed-3ba1-99553beef070","农村土地经营权流转管理办法","2024-10-28","https://www.shggzy.com/gjzcfg/8068397","16/11/2025 12:34:06"
"576078e9-e268-d41e-559d-19cd9a9c21b3","【土地交易】关于印发《关于加强上海市产业用地出让管理的若干规定》的通知","2024-12-11","https://www.shggzy.com/shzchb/8116524","16/11/2025 12:34:07"
